date;hour;price
2024-03-14;1;20,98
2024-03-14;2;19,02
2024-03-14;3;12,95
2024-03-14;4;14,26
2024-03-14;5;19,94
2024-03-14;6;26,87
2024-03-14;7;57,92
2024-03-14;8;59,65
2024-03-14;9;57,89
2024-03-14;10;52,42
2024-03-14;11;49,84
2024-03-14;12;49,71
2024-03-14;13;43,91
2024-03-14;14;27,45
2024-03-14;15;53,68
2024-03-14;16;55,84
2024-03-14;17;67,81
2024-03-14;18;67,08
2024-03-14;19;58,25
2024-03-14;20;20,06
2024-03-14;21;3,49
2024-03-14;22;0,10
2024-03-14;23;-0,09
2024-03-15;0;-0,11
2024-03-15;1;-0,11
2024-03-15;2;-0,10
2024-03-15;3;-0,06
2024-03-15;4;0,01
2024-03-15;5;13,40
2024-03-15;6;27,25
2024-03-15;7;57,75
2024-03-15;8;63,93
2024-03-15;9;52,51
2024-03-15;10;44,97
2024-03-15;11;39,18
2024-03-15;12;38,34
2024-03-15;13;37,95
2024-03-15;14;43,85
2024-03-15;15;50,31
2024-03-15;16;54,53
2024-03-15;17;60,48
2024-03-15;18;58,51
2024-03-15;19;57,20
2024-03-15;20;48,92
2024-03-15;21;43,94
2024-03-15;22;40,00
2024-03-15;23;38,22
2024-03-16;0;38,05
2024-03-16;1;38,09
2024-03-16;2;36,68
2024-03-16;3;35,62
2024-03-16;4;34,90
2024-03-16;5;34,26
2024-03-16;6;34,28
2024-03-16;7;35,57
2024-03-16;8;37,08
2024-03-16;9;38,89
2024-03-16;10;39,19
2024-03-16;11;38,89
2024-03-16;12;35,82
2024-03-16;13;21,90
2024-03-16;14;12,99
2024-03-16;15;29,00
2024-03-16;16;34,22
2024-03-16;17;38,22
2024-03-16;18;37,92
2024-03-16;19;33,16
2024-03-16;20;29,69
2024-03-16;21;28,88
2024-03-16;22;25,37
2024-03-16;23;17,03
2024-03-17;0;26,40
2024-03-17;1;27,51
2024-03-17;2;29,11
2024-03-17;3;30,30
2024-03-17;4;35,05
2024-03-17;5;38,47
2024-03-17;6;41,29
2024-03-17;7;49,20
2024-03-17;8;49,48
2024-03-17;9;47,15
2024-03-17;10;45,40
2024-03-17;11;45,91
2024-03-17;12;41,81
2024-03-17;13;40,15
2024-03-17;14;46,91
2024-03-17;15;54,32
2024-03-17;16;57,46
2024-03-17;17;82,86
2024-03-17;18;92,04
2024-03-17;19;86,17
2024-03-17;20;75,08
2024-03-17;21;59,45
2024-03-17;22;55,40
2024-03-17;23;45,43
2024-03-18;0;54,52
2024-03-18;1;41,15
2024-03-18;2;55,82
2024-03-18;3;55,68
2024-03-18;4;55,86
2024-03-18;5;57,26
2024-03-18;6;84,25
2024-03-18;7;97,71
2024-03-18;8;94,16
2024-03-18;9;80,81
2024-03-18;10;71,09
2024-03-18;11;65,04
2024-03-18;12;62,95
2024-03-18;13;66,66
2024-03-18;14;67,28
2024-03-18;15;71,63
2024-03-18;16;77,08
2024-03-18;17;107,65
2024-03-18;18;142,51
2024-03-18;19;126,48
2024-03-18;20;101,23
2024-03-18;21;79,74
2024-03-18;22;76,50
2024-03-18;23;72,66
2024-03-19;0;70,27
2024-03-19;1;69,53
2024-03-19;2;69,93
2024-03-19;3;69,84
2024-03-19;4;56,86
2024-03-19;5;69,31
2024-03-19;6;87,35
2024-03-19;7;110,47
2024-03-19;8;95,87
2024-03-19;9;72,02
2024-03-19;10;64,15
2024-03-19;11;57,41
2024-03-19;12;54,47
2024-03-19;13;55,36
2024-03-19;14;59,03
2024-03-19;15;68,37
2024-03-19;16;71,93
2024-03-19;17;101,46
2024-03-19;18;128,27
2024-03-19;19;125,87
2024-03-19;20;107,36
2024-03-19;21;86,88
2024-03-19;22;79,76
2024-03-19;23;74,27
2024-03-20;0;74,19
2024-03-20;1;45,94
2024-03-20;2;46,62
2024-03-20;3;47,75
2024-03-20;4;50,15
2024-03-20;5;78,96
2024-03-20;6;113,22
2024-03-20;7;113,45
2024-03-20;8;95,97
2024-03-20;9;68,93
2024-03-20;10;65,21
2024-03-20;11;63,82
2024-03-20;12;59,96
2024-03-20;13;62,42
2024-03-20;14;62,81
2024-03-20;15;69,08
2024-03-20;16;87,07
2024-03-20;17;119,68
2024-03-20;18;164,50
2024-03-20;19;155,23
2024-03-20;20;124,95
2024-03-20;21;103,97
2024-03-20;22;93,76
2024-03-20;23;78,06
2024-03-21;0;74,36
2024-03-21;1;71,60
2024-03-21;2;69,83
2024-03-21;3;69,61
2024-03-21;4;69,30
2024-03-21;5;71,74
2024-03-21;6;87,11
2024-03-21;7;98,21
2024-03-21;8;102,29
2024-03-21;9;80,00
2024-03-21;10;72,41
2024-03-21;11;66,40
2024-03-21;12;63,06
2024-03-21;13;59,64
2024-03-21;14;65,24
2024-03-21;15;64,69
2024-03-21;16;75,27
2024-03-21;17;100,90
2024-03-21;18;127,13
2024-03-21;19;122,85
2024-03-21;20;93,08
2024-03-21;21;77,69
2024-03-21;22;75,62
2024-03-21;23;56,92
2024-03-22;0;37,68
2024-03-22;1;34,26
2024-03-22;2;32,24
2024-03-22;3;28,92
2024-03-22;4;31,92
2024-03-22;5;36,94
2024-03-22;6;42,32
2024-03-22;7;48,05
2024-03-22;8;53,23
2024-03-22;9;54,97
2024-03-22;10;51,28
2024-03-22;11;48,80
2024-03-22;12;48,60
2024-03-22;13;50,26
2024-03-22;14;48,75
2024-03-22;15;49,81
2024-03-22;16;53,42
2024-03-22;17;58,03
2024-03-22;18;59,51
2024-03-22;19;59,73
2024-03-22;20;54,03
2024-03-22;21;50,64
2024-03-22;22;49,48
2024-03-22;23;46,58
2024-03-23;0;36,79
2024-03-23;1;37,30
2024-03-23;2;36,91
2024-03-23;3;37,91
2024-03-23;4;38,03
2024-03-23;5;38,11
2024-03-23;6;41,95
2024-03-23;7;43,48
2024-03-23;8;37,72
2024-03-23;9;23,93
2024-03-23;10;11,60
2024-03-23;11;10,40
2024-03-23;12;10,35
2024-03-23;13;14,52
2024-03-23;14;23,96
2024-03-23;15;29,28
2024-03-23;16;38,37
2024-03-23;17;48,29
2024-03-23;18;54,89
2024-03-23;19;58,64
2024-03-23;20;51,81
2024-03-23;21;46,97
2024-03-23;22;40,28
2024-03-23;23;31,22
2024-03-24;0;36,26
2024-03-24;1;33,87
2024-03-24;2;33,37
2024-03-24;3;33,54
2024-03-24;4;35,16
2024-03-24;5;36,34
2024-03-24;6;33,17
2024-03-24;7;37,23
2024-03-24;8;41,92
2024-03-24;9;45,09
2024-03-24;10;46,25
2024-03-24;11;48,23
2024-03-24;12;49,63
2024-03-24;13;49,24
2024-03-24;14;49,53
2024-03-24;15;51,23
2024-03-24;16;54,90
2024-03-24;17;59,40
2024-03-24;18;75,00
2024-03-24;19;74,90
2024-03-24;20;66,90
2024-03-24;21;64,77
2024-03-24;22;64,27
2024-03-24;23;62,20
2024-03-25;0;62,51
2024-03-25;1;62,29
2024-03-25;2;61,97
2024-03-25;3;63,95
2024-03-25;4;66,96
2024-03-25;5;77,14
2024-03-25;6;88,43
2024-03-25;7;113,87
2024-03-25;8;99,68
2024-03-25;9;77,43
2024-03-25;10;70,05
2024-03-25;11;63,66
2024-03-25;12;61,85
2024-03-25;13;63,22
2024-03-25;14;64,52
2024-03-25;15;73,97
2024-03-25;16;81,05
2024-03-25;17;111,88
2024-03-25;18;172,15
2024-03-25;19;149,75
2024-03-25;20;100,27
2024-03-25;21;82,39
2024-03-25;22;79,56
2024-03-25;23;74,74
2024-03-26;0;77,99
2024-03-26;1;70,15
2024-03-26;2;67,26
2024-03-26;3;66,35
2024-03-26;4;68,39
2024-03-26;5;70,84
2024-03-26;6;78,45
2024-03-26;7;79,20
2024-03-26;8;72,10
2024-03-26;9;59,91
2024-03-26;10;54,85
2024-03-26;11;52,22
2024-03-26;12;49,92
2024-03-26;13;47,99
2024-03-26;14;49,56
2024-03-26;15;55,14
2024-03-26;16;63,69
2024-03-26;17;66,59
2024-03-26;18;63,43
2024-03-26;19;59,86
2024-03-26;20;58,36
2024-03-26;21;58,01
2024-03-26;22;56,65
2024-03-26;23;55,17
2024-03-27;0;50,55
2024-03-27;1;48,42
2024-03-27;2;46,48
2024-03-27;3;46,46
2024-03-27;4;46,97
2024-03-27;5;47,69
2024-03-27;6;48,99
2024-03-27;7;62,37
2024-03-27;8;61,50
2024-03-27;9;54,71
2024-03-27;10;49,55
2024-03-27;11;45,20
2024-03-27;12;44,99
2024-03-27;13;46,15
2024-03-27;14;47,75
2024-03-27;15;47,89
2024-03-27;16;47,49
2024-03-27;17;48,51
2024-03-27;18;91,01
2024-03-27;19;46,90
2024-03-27;20;49,41
2024-03-27;21;43,62
2024-03-27;22;43,00
2024-03-27;23;42,06
2024-03-28;0;35,64
2024-03-28;1;37,63
2024-03-28;2;35,56
2024-03-28;3;35,14
2024-03-28;4;38,18
2024-03-28;5;40,69
2024-03-28;6;43,62
2024-03-28;7;49,20
2024-03-28;8;53,47
2024-03-28;9;55,53
2024-03-28;10;46,16
2024-03-28;11;37,91
2024-03-28;12;32,91
2024-03-28;13;30,29
2024-03-28;14;29,47
2024-03-28;15;24,67
2024-03-28;16;34,99
2024-03-28;17;44,33
2024-03-28;18;63,68
2024-03-28;19;62,17
2024-03-28;20;38,92
2024-03-28;21;36,10
2024-03-28;22;31,12
2024-03-28;23;24,08
2024-03-29;0;20,60
2024-03-29;1;18,38
2024-03-29;2;12,13
2024-03-29;3;9,99
2024-03-29;4;12,01
2024-03-29;5;12,77
2024-03-29;6;21,49
2024-03-29;7;22,39
2024-03-29;8;15,94
2024-03-29;9;13,28
2024-03-29;10;16,88
2024-03-29;11;18,83
2024-03-29;12;13,00
2024-03-29;13;9,86
2024-03-29;14;13,44
2024-03-29;15;26,19
2024-03-29;16;39,70
2024-03-29;17;42,32
2024-03-29;18;41,95
2024-03-29;19;41,88
2024-03-29;20;41,98
2024-03-29;21;39,91
2024-03-29;22;37,02
2024-03-29;23;35,48
2024-03-30;0;38,45
2024-03-30;1;38,82
2024-03-30;2;38,81
2024-03-30;3;39,60
2024-03-30;4;41,73
2024-03-30;5;43,52
2024-03-30;6;44,29
2024-03-30;7;45,67
2024-03-30;8;44,10
2024-03-30;9;41,83
2024-03-30;10;36,04
2024-03-30;11;25,08
2024-03-30;12;25,74
2024-03-30;13;12,75
2024-03-30;14;16,26
2024-03-30;15;35,04
2024-03-30;16;51,29
2024-03-30;17;56,66
2024-03-30;18;57,49
2024-03-30;19;54,73
2024-03-30;20;51,81
2024-03-30;21;49,40
2024-03-30;22;45,74
2024-03-30;23;42,09
2024-03-31;0;42,09
2024-03-31;1;42,02
2024-03-31;2;42,10
2024-03-31;3;42,10
2024-03-31;4;43,82
2024-03-31;5;46,19
2024-03-31;6;44,57
2024-03-31;7;48,92
2024-03-31;8;50,04
2024-03-31;9;49,31
2024-03-31;10;42,04
2024-03-31;11;35,37
2024-03-31;12;35,46
2024-03-31;13;33,10
2024-03-31;14;30,68
2024-03-31;15;32,60
2024-03-31;16;41,07
2024-03-31;17;52,66
2024-03-31;18;57,62
2024-03-31;19;58,05
2024-03-31;20;50,83
2024-03-31;21;50,09
2024-03-31;22;46,28
2024-03-31;23;43,98
2024-04-01;0;40,41
2024-04-01;1;40,39
2024-04-01;2;40,01
2024-04-01;3;37,49
2024-04-01;4;36,49
2024-04-01;5;36,49
2024-04-01;6;40,01
2024-04-01;7;52,08
2024-04-01;8;49,30
2024-04-01;9;40,87
2024-04-01;10;37,49
2024-04-01;11;30,39
2024-04-01;12;18,04
2024-04-01;13;20,05
2024-04-01;14;10,03
2024-04-01;15;4,47
2024-04-01;16;4,12
2024-04-01;17;13,15
2024-04-01;18;33,91
2024-04-01;19;36,54
2024-04-01;20;32,14
2024-04-01;21;28,09
2024-04-01;22;4,16
2024-04-01;23;0,33
2024-04-02;0;5,54
2024-04-02;1;1,28
2024-04-02;2;0,60
2024-04-02;3;0,84
2024-04-02;4;1,51
2024-04-02;5;7,01
2024-04-02;6;39,89
2024-04-02;7;61,55
2024-04-02;8;67,28
2024-04-02;9;46,82
2024-04-02;10;38,29
2024-04-02;11;39,30
2024-04-02;12;39,28
2024-04-02;13;38,37
2024-04-02;14;33,38
2024-04-02;15;25,10
2024-04-02;16;8,83
2024-04-02;17;41,20
2024-04-02;18;70,96
2024-04-02;19;93,10
2024-04-02;20;92,61
2024-04-02;21;42,09
2024-04-02;22;25,70
2024-04-02;23;1,66
2024-04-03;0;25,28
2024-04-03;1;20,63
2024-04-03;2;16,95
2024-04-03;3;12,99
2024-04-03;4;26,84
2024-04-03;5;68,73
2024-04-03;6;88,17
2024-04-03;7;115,10
2024-04-03;8;114,07
2024-04-03;9;89,40
2024-04-03;10;81,23
2024-04-03;11;77,47
2024-04-03;12;73,97
2024-04-03;13;71,48
2024-04-03;14;68,92
2024-04-03;15;71,32
2024-04-03;16;74,86
2024-04-03;17;90,22
2024-04-03;18;108,14
2024-04-03;19;120,35
2024-04-03;20;99,14
2024-04-03;21;74,71
2024-04-03;22;61,49
2024-04-03;23;55,33
2024-04-04;0;54,52
2024-04-04;1;52,01
2024-04-04;2;50,17
2024-04-04;3;51,57
2024-04-04;4;51,94
2024-04-04;5;54,08
2024-04-04;6;60,90
2024-04-04;7;77,26
2024-04-04;8;75,33
2024-04-04;9;71,79
2024-04-04;10;69,17
2024-04-04;11;63,06
2024-04-04;12;58,08
2024-04-04;13;56,22
2024-04-04;14;55,49
2024-04-04;15;56,17
2024-04-04;16;57,08
2024-04-04;17;67,42
2024-04-04;18;75,36
2024-04-04;19;90,66
2024-04-04;20;80,58
2024-04-04;21;71,53
2024-04-04;22;69,76
2024-04-04;23;57,67
2024-04-05;0;46,78
2024-04-05;1;48,27
2024-04-05;2;47,52
2024-04-05;3;46,53
2024-04-05;4;47,34
2024-04-05;5;47,29
2024-04-05;6;74,46
2024-04-05;7;82,22
2024-04-05;8;79,70
2024-04-05;9;65,22
2024-04-05;10;50,50
2024-04-05;11;45,54
2024-04-05;12;44,43
2024-04-05;13;40,03
2024-04-05;14;37,07
2024-04-05;15;31,04
2024-04-05;16;27,61
2024-04-05;17;39,99
2024-04-05;18;49,65
2024-04-05;19;53,40
2024-04-05;20;53,92
2024-04-05;21;53,40
2024-04-05;22;52,73
2024-04-05;23;49,62
2024-04-06;0;42,05
2024-04-06;1;43,78
2024-04-06;2;44,00
2024-04-06;3;44,87
2024-04-06;4;47,51
2024-04-06;5;48,25
2024-04-06;6;49,94
2024-04-06;7;51,26
2024-04-06;8;50,23
2024-04-06;9;48,25
2024-04-06;10;39,12
2024-04-06;11;39,99
2024-04-06;12;39,55
2024-04-06;13;37,84
2024-04-06;14;34,92
2024-04-06;15;39,21
2024-04-06;16;39,87
2024-04-06;17;46,28
2024-04-06;18;52,70
2024-04-06;19;58,37
2024-04-06;20;48,28
2024-04-06;21;45,02
2024-04-06;22;39,86
2024-04-06;23;25,26
2024-04-07;0;11,30
2024-04-07;1;0,10
2024-04-07;2;0,00
2024-04-07;3;0,00
2024-04-07;4;0,00
2024-04-07;5;0,00
2024-04-07;6;0,00
2024-04-07;7;0,00
2024-04-07;8;0,00
2024-04-07;9;-0,01
2024-04-07;10;-0,16
2024-04-07;11;-3,01
2024-04-07;12;-3,99
2024-04-07;13;-6,55
2024-04-07;14;-10,00
2024-04-07;15;-5,04
2024-04-07;16;-0,16
2024-04-07;17;6,75
2024-04-07;18;27,72
2024-04-07;19;29,87
2024-04-07;20;25,71
2024-04-07;21;23,62
2024-04-07;22;4,96
2024-04-07;23;1,22
2024-04-08;0;2,87
2024-04-08;1;2,48
2024-04-08;2;4,11
2024-04-08;3;4,91
2024-04-08;4;24,42
2024-04-08;5;33,88
2024-04-08;6;99,54
2024-04-08;7;117,45
2024-04-08;8;115,07
2024-04-08;9;78,05
2024-04-08;10;47,64
2024-04-08;11;39,99
2024-04-08;12;38,97
2024-04-08;13;35,61
2024-04-08;14;37,39
2024-04-08;15;43,11
2024-04-08;16;60,84
2024-04-08;17;73,21
2024-04-08;18;104,90
2024-04-08;19;136,31
2024-04-08;20;124,80
2024-04-08;21;84,85
2024-04-08;22;75,15
2024-04-08;23;68,50
2024-04-09;0;41,81
2024-04-09;1;43,00
2024-04-09;2;43,84
2024-04-09;3;45,65
2024-04-09;4;49,36
2024-04-09;5;65,48
2024-04-09;6;84,61
2024-04-09;7;89,95
2024-04-09;8;77,86
2024-04-09;9;65,78
2024-04-09;10;50,48
2024-04-09;11;45,07
2024-04-09;12;37,53
2024-04-09;13;30,04
2024-04-09;14;26,93
2024-04-09;15;29,76
2024-04-09;16;39,80
2024-04-09;17;48,37
2024-04-09;18;64,32
2024-04-09;19;79,79
2024-04-09;20;59,95
2024-04-09;21;48,22
2024-04-09;22;32,89
2024-04-09;23;4,99
2024-04-10;0;7,01
2024-04-10;1;4,10
2024-04-10;2;0,86
2024-04-10;3;0,00
2024-04-10;4;-0,01
2024-04-10;5;0,00
2024-04-10;6;3,09
2024-04-10;7;13,58
2024-04-10;8;19,44
2024-04-10;9;4,96
2024-04-10;10;1,50
2024-04-10;11;0,00
2024-04-10;12;-0,09
2024-04-10;13;-1,49
2024-04-10;14;-2,02
2024-04-10;15;-2,08
2024-04-10;16;-2,09
2024-04-10;17;-1,91
2024-04-10;18;-1,93
2024-04-10;19;-1,90
2024-04-10;20;-2,01
2024-04-10;21;-2,27
2024-04-10;22;-2,47
2024-04-10;23;-3,09
2024-04-11;0;-3,07
2024-04-11;1;-3,07
2024-04-11;2;-3,06
2024-04-11;3;-3,00
2024-04-11;4;-2,09
2024-04-11;5;-1,07
2024-04-11;6;2,61
2024-04-11;7;12,57
2024-04-11;8;24,71
2024-04-11;9;24,19
2024-04-11;10;7,20
2024-04-11;11;0,84
2024-04-11;12;0,23
2024-04-11;13;0,26
2024-04-11;14;0,27
2024-04-11;15;4,20
2024-04-11;16;8,68
2024-04-11;17;22,29
2024-04-11;18;25,60
2024-04-11;19;25,39
2024-04-11;20;21,00
2024-04-11;21;18,82
2024-04-11;22;4,94
2024-04-11;23;3,46
2024-04-12;0;4,16
2024-04-12;1;4,15
2024-04-12;2;4,37
2024-04-12;3;4,93
2024-04-12;4;15,56
2024-04-12;5;27,51
2024-04-12;6;39,52
2024-04-12;7;48,61
2024-04-12;8;69,27
2024-04-12;9;65,59
2024-04-12;10;42,16
2024-04-12;11;24,94
2024-04-12;12;20,09
2024-04-12;13;4,98
2024-04-12;14;0,81
2024-04-12;15;0,43
2024-04-12;16;17,22
2024-04-12;17;39,40
2024-04-12;18;39,75
2024-04-12;19;30,86
2024-04-12;20;23,39
2024-04-12;21;19,17
2024-04-12;22;14,87
2024-04-12;23;4,92
2024-04-13;0;0,95
2024-04-13;1;0,81
2024-04-13;2;1,00
2024-04-13;3;2,98
2024-04-13;4;4,10
2024-04-13;5;10,01
2024-04-13;6;27,83
2024-04-13;7;33,73
2024-04-13;8;22,47
2024-04-13;9;8,80
2024-04-13;10;-0,02
2024-04-13;11;-4,04
2024-04-13;12;-8,02
2024-04-13;13;-20,20
2024-04-13;14;-29,32
2024-04-13;15;-31,60
2024-04-13;16;-10,07
2024-04-13;17;2,00
2024-04-13;18;28,65
2024-04-13;19;52,66
2024-04-13;20;40,03
2024-04-13;21;34,65
2024-04-13;22;20,60
2024-04-13;23;7,05
2024-04-14;0;0,43
2024-04-14;1;0,83
2024-04-14;2;0,91
2024-04-14;3;0,42
2024-04-14;4;0,49
2024-04-14;5;2,91
2024-04-14;6;12,55
2024-04-14;7;13,00
2024-04-14;8;7,41
2024-04-14;9;0,00
2024-04-14;10;-2,30
2024-04-14;11;-11,98
2024-04-14;12;-42,14
2024-04-14;13;-53,31
2024-04-14;14;-54,00
2024-04-14;15;-40,05
2024-04-14;16;-6,25
2024-04-14;17;1,57
2024-04-14;18;21,10
2024-04-14;19;13,94
2024-04-14;20;1,45
2024-04-14;21;0,00
2024-04-14;22;-0,05
2024-04-14;23;-0,15
2024-04-15;0;-1,73
2024-04-15;1;-1,69
2024-04-15;2;-0,58
2024-04-15;3;-0,06
2024-04-15;4;0,24
2024-04-15;5;50,06
2024-04-15;6;112,95
2024-04-15;7;145,16
2024-04-15;8;149,56
2024-04-15;9;89,39
2024-04-15;10;76,24
2024-04-15;11;57,00
2024-04-15;12;43,00
2024-04-15;13;32,89
2024-04-15;14;19,50
2024-04-15;15;29,94
2024-04-15;16;35,58
2024-04-15;17;46,30
2024-04-15;18;69,20
2024-04-15;19;78,92
2024-04-15;20;77,02
2024-04-15;21;66,31
2024-04-15;22;52,93
2024-04-15;23;35,01
2024-04-16;0;31,05
2024-04-16;1;17,79
2024-04-16;2;6,65
2024-04-16;3;5,49
2024-04-16;4;17,90
2024-04-16;5;36,22
2024-04-16;6;51,59
2024-04-16;7;74,26
2024-04-16;8;74,26
2024-04-16;9;64,81
2024-04-16;10;52,05
2024-04-16;11;46,15
2024-04-16;12;42,96
2024-04-16;13;42,37
2024-04-16;14;43,21
2024-04-16;15;48,53
2024-04-16;16;61,33
2024-04-16;17;79,67
2024-04-16;18;92,92
2024-04-16;19;113,99
2024-04-16;20;124,52
2024-04-16;21;104,46
2024-04-16;22;90,10
2024-04-16;23;84,10
2024-04-17;0;81,83
2024-04-17;1;81,83
2024-04-17;2;71,82
2024-04-17;3;77,51
2024-04-17;4;82,96
2024-04-17;5;83,73
2024-04-17;6;109,39
2024-04-17;7;165,89
2024-04-17;8;151,45
2024-04-17;9;100,96
2024-04-17;10;81,89
2024-04-17;11;78,36
2024-04-17;12;80,30
2024-04-17;13;78,81
2024-04-17;14;75,66
2024-04-17;15;75,18
2024-04-17;16;78,50
2024-04-17;17;86,90
2024-04-17;18;114,97
2024-04-17;19;156,08
2024-04-17;20;165,82
2024-04-17;21;130,06
2024-04-17;22;99,04
2024-04-17;23;87,81
2024-04-18;0;91,80
2024-04-18;1;85,90
2024-04-18;2;86,12
2024-04-18;3;85,65
2024-04-18;4;88,85
2024-04-18;5;93,47
2024-04-18;6;121,88
2024-04-18;7;155,80
2024-04-18;8;131,19
2024-04-18;9;101,12
2024-04-18;10;90,21
2024-04-18;11;83,87
2024-04-18;12;80,64
2024-04-18;13;77,20
2024-04-18;14;73,01
2024-04-18;15;70,70
2024-04-18;16;70,88
2024-04-18;17;81,33
2024-04-18;18;94,03
2024-04-18;19;125,24
2024-04-18;20;128,83
2024-04-18;21;105,92
2024-04-18;22;89,89
2024-04-18;23;79,37
2024-04-19;0;77,21
2024-04-19;1;60,83
2024-04-19;2;50,53
2024-04-19;3;49,47
2024-04-19;4;47,97
2024-04-19;5;49,08
2024-04-19;6;60,12
2024-04-19;7;70,74
2024-04-19;8;77,87
2024-04-19;9;69,25
2024-04-19;10;61,27
2024-04-19;11;57,28
2024-04-19;12;52,16
2024-04-19;13;48,67
2024-04-19;14;46,38
2024-04-19;15;47,31
2024-04-19;16;50,91
2024-04-19;17;57,36
2024-04-19;18;63,08
2024-04-19;19;63,75
2024-04-19;20;64,69
2024-04-19;21;64,61
2024-04-19;22;63,71
2024-04-19;23;61,63
2024-04-20;0;58,79
2024-04-20;1;56,58
2024-04-20;2;55,95
2024-04-20;3;57,75
2024-04-20;4;61,04
2024-04-20;5;62,83
2024-04-20;6;63,92
2024-04-20;7;67,98
2024-04-20;8;65,04
2024-04-20;9;58,46
2024-04-20;10;48,85
2024-04-20;11;38,43
2024-04-20;12;28,97
2024-04-20;13;12,33
2024-04-20;14;10,55
2024-04-20;15;18,33
2024-04-20;16;37,41
2024-04-20;17;62,83
2024-04-20;18;78,90
2024-04-20;19;89,61
2024-04-20;20;97,04
2024-04-20;21;90,31
2024-04-20;22;86,07
2024-04-20;23;82,90
2024-04-21;0;81,85
2024-04-21;1;70,59
2024-04-21;2;69,53
2024-04-21;3;64,40
2024-04-21;4;63,88
2024-04-21;5;63,62
2024-04-21;6;64,43
2024-04-21;7;60,53
2024-04-21;8;60,88
2024-04-21;9;54,73
2024-04-21;10;43,29
2024-04-21;11;42,47
2024-04-21;12;43,94
2024-04-21;13;42,14
2024-04-21;14;41,48
2024-04-21;15;41,93
2024-04-21;16;47,70
2024-04-21;17;58,68
2024-04-21;18;74,60
2024-04-21;19;89,36
2024-04-21;20;95,26
2024-04-21;21;91,07
2024-04-21;22;84,63
2024-04-21;23;85,65
2024-04-22;0;77,08
2024-04-22;1;69,99
2024-04-22;2;64,55
2024-04-22;3;64,38
2024-04-22;4;69,51
2024-04-22;5;85,40
2024-04-22;6;105,90
2024-04-22;7;130,79
2024-04-22;8;117,46
2024-04-22;9;97,05
2024-04-22;10;81,86
2024-04-22;11;81,24
2024-04-22;12;77,05
2024-04-22;13;73,67
2024-04-22;14;74,13
2024-04-22;15;76,59
2024-04-22;16;81,57
2024-04-22;17;96,79
2024-04-22;18;118,20
2024-04-22;19;164,05
2024-04-22;20;170,96
2024-04-22;21;130,05
2024-04-22;22;105,77
2024-04-22;23;96,99
2024-04-23;0;88,32
2024-04-23;1;86,69
2024-04-23;2;85,95
2024-04-23;3;85,42
2024-04-23;4;86,35
2024-04-23;5;97,69
2024-04-23;6;121,40
2024-04-23;7;181,26
2024-04-23;8;136,28
2024-04-23;9;98,38
2024-04-23;10;82,87
2024-04-23;11;77,26
2024-04-23;12;77,46
2024-04-23;13;79,38
2024-04-23;14;78,62
2024-04-23;15;80,02
2024-04-23;16;83,02
2024-04-23;17;89,97
2024-04-23;18;102,40
2024-04-23;19;123,01
2024-04-23;20;125,07
2024-04-23;21;105,10
2024-04-23;22;92,73
2024-04-23;23;81,55
2024-04-24;0;79,84
2024-04-24;1;76,10
2024-04-24;2;75,31
2024-04-24;3;73,07
2024-04-24;4;76,04
2024-04-24;5;81,83
2024-04-24;6;101,66
2024-04-24;7;131,32
2024-04-24;8;129,23
2024-04-24;9;97,08
2024-04-24;10;92,97
2024-04-24;11;91,04
2024-04-24;12;85,62
2024-04-24;13;83,48
2024-04-24;14;80,55
2024-04-24;15;82,69
2024-04-24;16;85,15
2024-04-24;17;96,09
2024-04-24;18;104,04
2024-04-24;19;135,20
2024-04-24;20;143,44
2024-04-24;21;121,16
2024-04-24;22;105,31
2024-04-24;23;90,21
2024-04-25;0;83,50
2024-04-25;1;80,00
2024-04-25;2;77,37
2024-04-25;3;76,05
2024-04-25;4;75,24
2024-04-25;5;84,02
2024-04-25;6;102,44
2024-04-25;7;130,98
2024-04-25;8;114,36
2024-04-25;9;92,56
2024-04-25;10;80,17
2024-04-25;11;78,20
2024-04-25;12;73,92
2024-04-25;13;69,02
2024-04-25;14;66,81
2024-04-25;15;69,38
2024-04-25;16;72,81
2024-04-25;17;79,88
2024-04-25;18;95,17
2024-04-25;19;141,09
2024-04-25;20;152,29
2024-04-25;21;113,71
2024-04-25;22;91,35
2024-04-25;23;79,74
2024-04-26;0;79,87
2024-04-26;1;74,00
2024-04-26;2;72,91
2024-04-26;3;72,29
2024-04-26;4;77,10
2024-04-26;5;82,98
2024-04-26;6;93,50
2024-04-26;7;104,06
2024-04-26;8;96,06
2024-04-26;9;81,08
2024-04-26;10;77,81
2024-04-26;11;72,95
2024-04-26;12;70,35
2024-04-26;13;68,74
2024-04-26;14;65,37
2024-04-26;15;69,92
2024-04-26;16;71,70
2024-04-26;17;80,46
2024-04-26;18;93,88
2024-04-26;19;128,74
2024-04-26;20;136,56
2024-04-26;21;105,14
2024-04-26;22;81,13
2024-04-26;23;78,56
2024-04-27;0;73,06
2024-04-27;1;68,98
2024-04-27;2;68,03
2024-04-27;3;68,53
2024-04-27;4;68,66
2024-04-27;5;83,62
2024-04-27;6;84,01
2024-04-27;7;77,15
2024-04-27;8;68,50
2024-04-27;9;59,07
2024-04-27;10;38,21
2024-04-27;11;26,09
2024-04-27;12;39,51
2024-04-27;13;41,41
2024-04-27;14;24,50
2024-04-27;15;10,06
2024-04-27;16;20,93
