hour,date,price
3,2024-04-12,"4,93"
4,2024-04-12,"15,56"
5,2024-04-12,"27,51"
6,2024-04-12,"39,52"
7,2024-04-12,"48,61"
8,2024-04-12,"69,27"
9,2024-04-12,"65,59"
10,2024-04-12,"42,16"
11,2024-04-12,"24,94"
12,2024-04-12,"20,09"
13,2024-04-12,"4,98"
14,2024-04-12,"0,81"
15,2024-04-12,"0,43"
16,2024-04-12,"17,22"
17,2024-04-12,"39,40"
18,2024-04-12,"39,75"
19,2024-04-12,"30,86"
20,2024-04-12,"23,39"
21,2024-04-12,"19,17"
22,2024-04-12,"14,87"
23,2024-04-12,"4,92"
0,2024-04-13,"0,95"
1,2024-04-13,"0,81"
2,2024-04-13,"1,00"
3,2024-04-13,"2,98"
4,2024-04-13,"4,10"
5,2024-04-13,"10,01"
6,2024-04-13,"27,83"
7,2024-04-13,"33,73"
8,2024-04-13,"22,47"
9,2024-04-13,"8,80"
10,2024-04-13,"-0,02"
11,2024-04-13,"-4,04"
12,2024-04-13,"-8,02"
13,2024-04-13,"-20,20"
14,2024-04-13,"-29,32"
15,2024-04-13,"-31,60"
16,2024-04-13,"-10,07"
17,2024-04-13,"2,00"
18,2024-04-13,"28,65"
19,2024-04-13,"52,66"
20,2024-04-13,"40,03"
21,2024-04-13,"34,65"
22,2024-04-13,"20,60"
23,2024-04-13,"7,05"
0,2024-04-14,"0,43"
1,2024-04-14,"0,83"
2,2024-04-14,"0,91"
3,2024-04-14,"0,42"
4,2024-04-14,"0,49"
5,2024-04-14,"2,91"
6,2024-04-14,"12,55"
7,2024-04-14,"13,00"
8,2024-04-14,"7,41"
9,2024-04-14,"0,00"
10,2024-04-14,"-2,30"
11,2024-04-14,"-11,98"
12,2024-04-14,"-42,14"
13,2024-04-14,"-53,31"
14,2024-04-14,"-54,00"
15,2024-04-14,"-40,05"
16,2024-04-14,"-6,25"
17,2024-04-14,"1,57"
18,2024-04-14,"21,10"
19,2024-04-14,"13,94"
20,2024-04-14,"1,45"
21,2024-04-14,"0,00"
22,2024-04-14,"-0,05"
23,2024-04-14,"-0,15"
0,2024-04-15,"-1,73"
1,2024-04-15,"-1,69"
2,2024-04-15,"-0,58"
3,2024-04-15,"-0,06"
4,2024-04-15,"0,24"
5,2024-04-15,"50,06"
6,2024-04-15,"112,95"
7,2024-04-15,"145,16"
8,2024-04-15,"149,56"
9,2024-04-15,"89,39"
10,2024-04-15,"76,24"
11,2024-04-15,"57,00"
12,2024-04-15,"43,00"
13,2024-04-15,"32,89"
14,2024-04-15,"19,50"
15,2024-04-15,"29,94"
16,2024-04-15,"35,58"
17,2024-04-15,"46,30"
18,2024-04-15,"69,20"
19,2024-04-15,"78,92"
20,2024-04-15,"77,02"
21,2024-04-15,"66,31"
22,2024-04-15,"52,93"
23,2024-04-15,"35,01"
0,2024-04-16,"31,05"
1,2024-04-16,"17,79"
2,2024-04-16,"6,65"
3,2024-04-16,"5,49"
4,2024-04-16,"17,90"
5,2024-04-16,"36,22"
6,2024-04-16,"51,59"
7,2024-04-16,"74,26"
8,2024-04-16,"74,26"
9,2024-04-16,"64,81"
10,2024-04-16,"52,05"
11,2024-04-16,"46,15"
12,2024-04-16,"42,96"
13,2024-04-16,"42,37"
14,2024-04-16,"43,21"
15,2024-04-16,"48,53"
16,2024-04-16,"61,33"
17,2024-04-16,"79,67"
18,2024-04-16,"92,92"
19,2024-04-16,"113,99"
20,2024-04-16,"124,52"
21,2024-04-16,"104,46"
22,2024-04-16,"90,10"
23,2024-04-16,"84,10"
0,2024-04-17,"81,83"
1,2024-04-17,"81,83"
2,2024-04-17,"71,82"
3,2024-04-17,"77,51"
4,2024-04-17,"82,96"
5,2024-04-17,"83,73"
6,2024-04-17,"109,39"
7,2024-04-17,"165,89"
8,2024-04-17,"151,45"
9,2024-04-17,"100,96"
10,2024-04-17,"81,89"
11,2024-04-17,"78,36"
12,2024-04-17,"80,30"
13,2024-04-17,"78,81"
14,2024-04-17,"75,66"
15,2024-04-17,"75,18"
16,2024-04-17,"78,50"
17,2024-04-17,"86,90"
18,2024-04-17,"114,97"
19,2024-04-17,"156,08"
20,2024-04-17,"165,82"
21,2024-04-17,"130,06"
22,2024-04-17,"99,04"
23,2024-04-17,"87,81"
0,2024-04-18,"91,80"
1,2024-04-18,"85,90"
2,2024-04-18,"86,12"
3,2024-04-18,"85,65"
4,2024-04-18,"88,85"
5,2024-04-18,"93,47"
6,2024-04-18,"121,88"
7,2024-04-18,"155,80"
8,2024-04-18,"131,19"
9,2024-04-18,"101,12"
10,2024-04-18,"90,21"
11,2024-04-18,"83,87"
12,2024-04-18,"80,64"
13,2024-04-18,"77,20"
14,2024-04-18,"73,01"
15,2024-04-18,"70,70"
16,2024-04-18,"70,88"
17,2024-04-18,"81,33"
18,2024-04-18,"94,03"
19,2024-04-18,"125,24"
20,2024-04-18,"128,83"
21,2024-04-18,"105,92"
22,2024-04-18,"89,89"
23,2024-04-18,"79,37"
0,2024-04-19,"77,21"
1,2024-04-19,"60,83"
2,2024-04-19,"50,53"
3,2024-04-19,"49,47"
4,2024-04-19,"47,97"
5,2024-04-19,"49,08"
6,2024-04-19,"60,12"
7,2024-04-19,"70,74"
8,2024-04-19,"77,87"
9,2024-04-19,"69,25"
10,2024-04-19,"61,27"
11,2024-04-19,"57,28"
12,2024-04-19,"52,16"
13,2024-04-19,"48,67"
14,2024-04-19,"46,38"
15,2024-04-19,"47,31"
16,2024-04-19,"50,91"
17,2024-04-19,"57,36"
18,2024-04-19,"63,08"
19,2024-04-19,"63,75"
20,2024-04-19,"64,69"
21,2024-04-19,"64,61"
22,2024-04-19,"63,71"
23,2024-04-19,"61,63"
0,2024-04-20,"58,79"
1,2024-04-20,"56,58"
2,2024-04-20,"55,95"
3,2024-04-20,"57,75"
4,2024-04-20,"61,04"
5,2024-04-20,"62,83"
6,2024-04-20,"63,92"
7,2024-04-20,"67,98"
8,2024-04-20,"65,04"
9,2024-04-20,"58,46"
10,2024-04-20,"48,85"
11,2024-04-20,"38,43"
12,2024-04-20,"28,97"
13,2024-04-20,"12,33"
14,2024-04-20,"10,55"
15,2024-04-20,"18,33"
16,2024-04-20,"37,41"
17,2024-04-20,"62,83"
18,2024-04-20,"78,90"
19,2024-04-20,"89,61"
20,2024-04-20,"97,04"
21,2024-04-20,"90,31"
22,2024-04-20,"86,07"
23,2024-04-20,"82,90"
0,2024-04-21,"81,85"
1,2024-04-21,"70,59"
2,2024-04-21,"69,53"
3,2024-04-21,"64,40"
4,2024-04-21,"63,88"
5,2024-04-21,"63,62"
6,2024-04-21,"64,43"
7,2024-04-21,"60,53"
8,2024-04-21,"60,88"
9,2024-04-21,"54,73"
10,2024-04-21,"43,29"
11,2024-04-21,"42,47"
12,2024-04-21,"43,94"
13,2024-04-21,"42,14"
14,2024-04-21,"41,48"
15,2024-04-21,"41,93"
16,2024-04-21,"47,70"
17,2024-04-21,"58,68"
18,2024-04-21,"74,60"
19,2024-04-21,"89,36"
20,2024-04-21,"95,26"
21,2024-04-21,"91,07"
22,2024-04-21,"84,63"
23,2024-04-21,"85,65"
0,2024-04-22,"77,08"
1,2024-04-22,"69,99"
2,2024-04-22,"64,55"
3,2024-04-22,"64,38"
4,2024-04-22,"69,51"
5,2024-04-22,"85,40"
6,2024-04-22,"105,90"
7,2024-04-22,"130,79"
8,2024-04-22,"117,46"
9,2024-04-22,"97,05"
10,2024-04-22,"81,86"
11,2024-04-22,"81,24"
12,2024-04-22,"77,05"
13,2024-04-22,"73,67"
14,2024-04-22,"74,13"
15,2024-04-22,"76,59"
16,2024-04-22,"81,57"
17,2024-04-22,"96,79"
18,2024-04-22,"118,20"
19,2024-04-22,"164,05"
20,2024-04-22,"170,96"
21,2024-04-22,"130,05"
22,2024-04-22,"105,77"
23,2024-04-22,"96,99"
0,2024-04-23,"88,32"
1,2024-04-23,"86,69"
2,2024-04-23,"85,95"
3,2024-04-23,"85,42"
4,2024-04-23,"86,35"
5,2024-04-23,"97,69"
6,2024-04-23,"121,40"
7,2024-04-23,"181,26"
8,2024-04-23,"136,28"
9,2024-04-23,"98,38"
10,2024-04-23,"82,87"
11,2024-04-23,"77,26"
12,2024-04-23,"77,46"
13,2024-04-23,"79,38"
14,2024-04-23,"78,62"
15,2024-04-23,"80,02"
16,2024-04-23,"83,02"
17,2024-04-23,"89,97"
18,2024-04-23,"102,40"
19,2024-04-23,"123,01"
20,2024-04-23,"125,07"
21,2024-04-23,"105,10"
22,2024-04-23,"92,73"
23,2024-04-23,"81,55"
0,2024-04-24,"79,84"
1,2024-04-24,"76,10"
2,2024-04-24,"75,31"
3,2024-04-24,"73,07"
4,2024-04-24,"76,04"
5,2024-04-24,"81,83"
6,2024-04-24,"101,66"
7,2024-04-24,"131,32"
8,2024-04-24,"129,23"
9,2024-04-24,"97,08"
10,2024-04-24,"92,97"
11,2024-04-24,"91,04"
12,2024-04-24,"85,62"
13,2024-04-24,"83,48"
14,2024-04-24,"80,55"
15,2024-04-24,"82,69"
16,2024-04-24,"85,15"
17,2024-04-24,"96,09"
18,2024-04-24,"104,04"
19,2024-04-24,"135,20"
20,2024-04-24,"143,44"
21,2024-04-24,"121,16"
22,2024-04-24,"105,31"
23,2024-04-24,"90,21"
0,2024-04-25,"83,50"
1,2024-04-25,"80,00"
2,2024-04-25,"77,37"
3,2024-04-25,"76,05"
4,2024-04-25,"75,24"
5,2024-04-25,"84,02"
6,2024-04-25,"102,44"
7,2024-04-25,"130,98"
8,2024-04-25,"114,36"
9,2024-04-25,"92,56"
10,2024-04-25,"80,17"
11,2024-04-25,"78,20"
12,2024-04-25,"73,92"
13,2024-04-25,"69,02"
14,2024-04-25,"66,81"
15,2024-04-25,"69,38"
16,2024-04-25,"72,81"
17,2024-04-25,"79,88"
18,2024-04-25,"95,17"
19,2024-04-25,"141,09"
20,2024-04-25,"152,29"
21,2024-04-25,"113,71"
22,2024-04-25,"91,35"
23,2024-04-25,"79,74"
0,2024-04-26,"79,87"
1,2024-04-26,"74,00"
2,2024-04-26,"72,91"
3,2024-04-26,"72,29"
4,2024-04-26,"77,10"
5,2024-04-26,"82,98"
6,2024-04-26,"93,50"
7,2024-04-26,"104,06"
8,2024-04-26,"96,06"
9,2024-04-26,"81,08"
10,2024-04-26,"77,81"
11,2024-04-26,"72,95"
12,2024-04-26,"70,35"
13,2024-04-26,"68,74"
14,2024-04-26,"65,37"
15,2024-04-26,"69,92"
16,2024-04-26,"71,70"
17,2024-04-26,"80,46"
18,2024-04-26,"93,88"
19,2024-04-26,"128,74"
20,2024-04-26,"136,56"
21,2024-04-26,"105,14"
22,2024-04-26,"81,13"
23,2024-04-26,"78,56"
0,2024-04-27,"73,06"
1,2024-04-27,"68,98"
2,2024-04-27,"68,03"
3,2024-04-27,"68,53"
4,2024-04-27,"68,66"
5,2024-04-27,"83,62"
6,2024-04-27,"84,01"
7,2024-04-27,"77,15"
8,2024-04-27,"68,50"
9,2024-04-27,"59,07"
10,2024-04-27,"38,21"
11,2024-04-27,"26,09"
12,2024-04-27,"39,51"
13,2024-04-27,"41,41"
14,2024-04-27,"24,50"
15,2024-04-27,"10,06"
16,2024-04-27,"20,93"
17,2024-04-27,"62,36"
18,2024-04-27,"86,00"
19,2024-04-27,"119,90"
20,2024-04-27,"112,27"
21,2024-04-27,"85,00"
22,2024-04-27,"75,90"
23,2024-04-27,"65,23"
0,2024-04-28,"56,39"
1,2024-04-28,"46,14"
2,2024-04-28,"39,60"
3,2024-04-28,"32,32"
4,2024-04-28,"28,49"
5,2024-04-28,"26,69"
6,2024-04-28,"9,95"
7,2024-04-28,"0,25"
8,2024-04-28,"0,26"
9,2024-04-28,"0,22"
10,2024-04-28,"0,00"
11,2024-04-28,"-0,96"
12,2024-04-28,"-1,11"
13,2024-04-28,"-2,50"
14,2024-04-28,"-2,52"
15,2024-04-28,"-2,03"
16,2024-04-28,"-0,98"
17,2024-04-28,"0,00"
18,2024-04-28,"35,44"
19,2024-04-28,"59,31"
20,2024-04-28,"75,59"
21,2024-04-28,"76,67"
22,2024-04-28,"62,76"
23,2024-04-28,"46,70"
0,2024-04-29,"41,10"
1,2024-04-29,"39,44"
2,2024-04-29,"38,04"
3,2024-04-29,"37,44"
4,2024-04-29,"38,05"
5,2024-04-29,"82,13"
6,2024-04-29,"92,71"
7,2024-04-29,"112,44"
8,2024-04-29,"96,95"
9,2024-04-29,"65,01"
10,2024-04-29,"51,87"
11,2024-04-29,"34,32"
12,2024-04-29,"31,39"
13,2024-04-29,"25,32"
14,2024-04-29,"25,17"
15,2024-04-29,"32,65"
16,2024-04-29,"47,68"
17,2024-04-29,"85,74"
18,2024-04-29,"104,73"
19,2024-04-29,"179,44"
20,2024-04-29,"204,57"
21,2024-04-29,"108,55"
22,2024-04-29,"87,29"
23,2024-04-29,"79,20"
0,2024-04-30,"71,99"
1,2024-04-30,"65,17"
2,2024-04-30,"68,72"
3,2024-04-30,"63,65"
4,2024-04-30,"52,76"
5,2024-04-30,"55,05"
6,2024-04-30,"92,67"
7,2024-04-30,"99,50"
8,2024-04-30,"84,45"
9,2024-04-30,"69,22"
10,2024-04-30,"52,54"
11,2024-04-30,"43,91"
12,2024-04-30,"31,25"
13,2024-04-30,"11,30"
14,2024-04-30,"10,00"
15,2024-04-30,"19,41"
16,2024-04-30,"45,58"
17,2024-04-30,"53,39"
18,2024-04-30,"61,05"
19,2024-04-30,"65,22"
20,2024-04-30,"64,73"
21,2024-04-30,"66,05"
22,2024-04-30,"54,09"
23,2024-04-30,"50,05"
0,2024-05-01,"38,00"
1,2024-05-01,"36,61"
2,2024-05-01,"35,82"
3,2024-05-01,"35,10"
4,2024-05-01,"35,59"
5,2024-05-01,"35,55"
6,2024-05-01,"38,29"
7,2024-05-01,"28,08"
8,2024-05-01,"8,68"
9,2024-05-01,"0,01"
10,2024-05-01,"-0,97"
11,2024-05-01,"-2,42"
12,2024-05-01,"-2,45"
13,2024-05-01,"-2,09"
14,2024-05-01,"-2,06"
15,2024-05-01,"-2,45"
16,2024-05-01,"-0,98"
17,2024-05-01,"-0,10"
18,2024-05-01,"23,25"
19,2024-05-01,"41,82"
20,2024-05-01,"48,80"
21,2024-05-01,"34,01"
22,2024-05-01,"29,92"
23,2024-05-01,"22,00"
0,2024-05-02,"14,56"
1,2024-05-02,"10,94"
2,2024-05-02,"10,00"
3,2024-05-02,"7,80"
4,2024-05-02,"10,94"
5,2024-05-02,"30,42"
6,2024-05-02,"39,82"
7,2024-05-02,"51,76"
8,2024-05-02,"58,63"
9,2024-05-02,"31,45"
10,2024-05-02,"5,22"
11,2024-05-02,"-0,08"
12,2024-05-02,"-1,04"
13,2024-05-02,"-2,70"
14,2024-05-02,"-0,05"
15,2024-05-02,"0,00"
16,2024-05-02,"4,09"
17,2024-05-02,"34,92"
18,2024-05-02,"39,05"
19,2024-05-02,"41,92"
20,2024-05-02,"41,99"
21,2024-05-02,"41,92"
22,2024-05-02,"37,87"
23,2024-05-02,"33,93"
0,2024-05-03,"29,78"
1,2024-05-03,"29,35"
2,2024-05-03,"29,96"
3,2024-05-03,"30,01"
4,2024-05-03,"30,44"
5,2024-05-03,"31,94"
6,2024-05-03,"35,08"
7,2024-05-03,"42,96"
8,2024-05-03,"42,74"
9,2024-05-03,"38,69"
10,2024-05-03,"38,09"
11,2024-05-03,"34,98"
12,2024-05-03,"34,17"
13,2024-05-03,"32,61"
14,2024-05-03,"31,77"
15,2024-05-03,"32,13"
16,2024-05-03,"34,29"
17,2024-05-03,"42,07"
18,2024-05-03,"80,45"
19,2024-05-03,"97,00"
20,2024-05-03,"107,63"
21,2024-05-03,"105,27"
22,2024-05-03,"60,05"
23,2024-05-03,"25,74"
0,2024-05-04,"19,57"
1,2024-05-04,"17,15"
2,2024-05-04,"16,18"
3,2024-05-04,"26,07"
4,2024-05-04,"59,98"
5,2024-05-04,"80,02"
6,2024-05-04,"70,01"
7,2024-05-04,"70,02"
8,2024-05-04,"59,92"
9,2024-05-04,"58,07"
10,2024-05-04,"36,50"
11,2024-05-04,"30,20"
12,2024-05-04,"24,33"
13,2024-05-04,"14,53"
14,2024-05-04,"13,34"
15,2024-05-04,"25,40"
16,2024-05-04,"30,01"
17,2024-05-04,"77,46"
18,2024-05-04,"95,65"
19,2024-05-04,"121,92"
20,2024-05-04,"132,15"
21,2024-05-04,"110,83"
22,2024-05-04,"88,09"
23,2024-05-04,"81,59"
0,2024-05-05,"90,58"
1,2024-05-05,"84,82"
2,2024-05-05,"83,52"
3,2024-05-05,"80,49"
4,2024-05-05,"74,74"
5,2024-05-05,"71,13"
6,2024-05-05,"61,75"
7,2024-05-05,"51,74"
8,2024-05-05,"37,18"
9,2024-05-05,"25,63"
10,2024-05-05,"9,33"
11,2024-05-05,"3,59"
12,2024-05-05,"3,18"
13,2024-05-05,"1,94"
14,2024-05-05,"1,90"
15,2024-05-05,"4,27"
16,2024-05-05,"4,90"
17,2024-05-05,"32,00"
18,2024-05-05,"86,50"
19,2024-05-05,"93,93"
20,2024-05-05,"109,23"
21,2024-05-05,"104,94"
22,2024-05-05,"40,06"
23,2024-05-05,"24,11"
0,2024-05-06,"26,92"
1,2024-05-06,"25,74"
2,2024-05-06,"25,16"
3,2024-05-06,"24,95"
4,2024-05-06,"27,89"
5,2024-05-06,"74,02"
6,2024-05-06,"104,52"
7,2024-05-06,"130,26"
8,2024-05-06,"100,46"
9,2024-05-06,"85,67"
10,2024-05-06,"71,92"
11,2024-05-06,"64,27"
12,2024-05-06,"64,17"
13,2024-05-06,"60,87"
14,2024-05-06,"59,91"
15,2024-05-06,"68,19"
16,2024-05-06,"79,66"
17,2024-05-06,"91,12"
18,2024-05-06,"90,10"
19,2024-05-06,"127,28"
20,2024-05-06,"132,05"
21,2024-05-06,"100,89"
22,2024-05-06,"48,52"
23,2024-05-06,"35,15"
0,2024-05-07,"35,46"
1,2024-05-07,"35,05"
2,2024-05-07,"34,81"
3,2024-05-07,"34,74"
4,2024-05-07,"35,19"
5,2024-05-07,"50,73"
6,2024-05-07,"95,99"
7,2024-05-07,"118,21"
8,2024-05-07,"112,66"
9,2024-05-07,"91,75"
10,2024-05-07,"82,62"
11,2024-05-07,"69,91"
12,2024-05-07,"55,31"
13,2024-05-07,"47,01"
14,2024-05-07,"40,05"
15,2024-05-07,"36,41"
16,2024-05-07,"51,76"
17,2024-05-07,"58,63"
18,2024-05-07,"103,32"
19,2024-05-07,"130,64"
20,2024-05-07,"147,42"
21,2024-05-07,"119,11"
22,2024-05-07,"74,21"
23,2024-05-07,"50,55"
0,2024-05-08,"52,97"
1,2024-05-08,"52,23"
2,2024-05-08,"50,87"
3,2024-05-08,"48,01"
4,2024-05-08,"52,26"
5,2024-05-08,"53,06"
6,2024-05-08,"104,90"
7,2024-05-08,"116,77"
8,2024-05-08,"107,48"
9,2024-05-08,"90,19"
10,2024-05-08,"83,66"
11,2024-05-08,"77,57"
12,2024-05-08,"71,18"
13,2024-05-08,"61,93"
14,2024-05-08,"62,09"
15,2024-05-08,"59,89"
16,2024-05-08,"64,10"
17,2024-05-08,"87,95"
18,2024-05-08,"103,95"
19,2024-05-08,"124,48"
20,2024-05-08,"134,42"
21,2024-05-08,"113,97"
22,2024-05-08,"94,22"
23,2024-05-08,"85,85"
0,2024-05-09,"51,55"
1,2024-05-09,"50,52"
2,2024-05-09,"29,92"
3,2024-05-09,"25,90"
4,2024-05-09,"25,69"
5,2024-05-09,"25,49"
6,2024-05-09,"38,38"
7,2024-05-09,"59,96"
8,2024-05-09,"39,90"
9,2024-05-09,"23,34"
10,2024-05-09,"4,98"
11,2024-05-09,"1,09"
12,2024-05-09,"-0,16"
13,2024-05-09,"-0,59"
14,2024-05-09,"-0,78"
15,2024-05-09,"-0,18"
16,2024-05-09,"3,08"
17,2024-05-09,"19,99"
18,2024-05-09,"19,95"
19,2024-05-09,"9,42"
20,2024-05-09,"4,69"
21,2024-05-09,"2,63"
22,2024-05-09,"0,87"
23,2024-05-09,"-0,11"
0,2024-05-10,"0,01"
1,2024-05-10,"0,31"
2,2024-05-10,"-0,06"
3,2024-05-10,"-0,16"
4,2024-05-10,"-0,59"
5,2024-05-10,"-0,16"
6,2024-05-10,"72,49"
7,2024-05-10,"106,84"
8,2024-05-10,"93,31"
9,2024-05-10,"65,77"
10,2024-05-10,"20,34"
11,2024-05-10,"1,96"
12,2024-05-10,"0,34"
13,2024-05-10,"0,01"
14,2024-05-10,"0,02"
15,2024-05-10,"19,08"
16,2024-05-10,"63,89"
17,2024-05-10,"83,82"
18,2024-05-10,"103,37"
19,2024-05-10,"132,99"
20,2024-05-10,"166,63"
21,2024-05-10,"133,04"
22,2024-05-10,"85,80"
23,2024-05-10,"69,82"
0,2024-05-11,"85,09"
1,2024-05-11,"85,02"
2,2024-05-11,"85,01"
3,2024-05-11,"79,10"
4,2024-05-11,"79,08"
5,2024-05-11,"85,01"
6,2024-05-11,"84,64"
7,2024-05-11,"77,92"
8,2024-05-11,"55,12"
9,2024-05-11,"6,97"
10,2024-05-11,"0,79"
11,2024-05-11,"0,00"
12,2024-05-11,"-0,58"
13,2024-05-11,"-0,88"
14,2024-05-11,"-0,91"
15,2024-05-11,"-0,07"
16,2024-05-11,"2,98"
17,2024-05-11,"30,92"
18,2024-05-11,"78,43"
19,2024-05-11,"99,24"
20,2024-05-11,"119,56"
21,2024-05-11,"101,00"
22,2024-05-11,"84,19"
23,2024-05-11,"25,21"
0,2024-05-12,"24,36"
1,2024-05-12,"19,25"
2,2024-05-12,"43,45"
3,2024-05-12,"40,23"
4,2024-05-12,"45,22"
5,2024-05-12,"42,46"
6,2024-05-12,"17,19"
7,2024-05-12,"4,67"
8,2024-05-12,"1,48"
9,2024-05-12,"-1,23"
10,2024-05-12,"-2,57"
11,2024-05-12,"-4,07"
12,2024-05-12,"-5,09"
13,2024-05-12,"-6,58"
14,2024-05-12,"-5,16"
15,2024-05-12,"-2,09"
16,2024-05-12,"-0,09"
17,2024-05-12,"2,59"
18,2024-05-12,"24,72"
19,2024-05-12,"63,62"
20,2024-05-12,"73,92"
21,2024-05-12,"55,40"
22,2024-05-12,"43,53"
23,2024-05-12,"34,75"
0,2024-05-13,"26,20"
1,2024-05-13,"25,25"
2,2024-05-13,"25,01"
3,2024-05-13,"24,11"
4,2024-05-13,"26,36"
5,2024-05-13,"36,65"
6,2024-05-13,"48,84"
7,2024-05-13,"100,95"
8,2024-05-13,"76,59"
9,2024-05-13,"37,59"
10,2024-05-13,"18,19"
11,2024-05-13,"7,04"
12,2024-05-13,"1,59"
13,2024-05-13,"1,01"
14,2024-05-13,"0,30"
15,2024-05-13,"1,51"
16,2024-05-13,"17,19"
17,2024-05-13,"33,93"
18,2024-05-13,"37,60"
19,2024-05-13,"43,04"
20,2024-05-13,"38,20"
21,2024-05-13,"35,12"
22,2024-05-13,"31,31"
23,2024-05-13,"33,66"
0,2024-05-14,"23,38"
1,2024-05-14,"19,95"
2,2024-05-14,"19,93"
3,2024-05-14,"19,95"
4,2024-05-14,"20,00"
5,2024-05-14,"23,01"
6,2024-05-14,"38,37"
7,2024-05-14,"54,97"
8,2024-05-14,"46,75"
9,2024-05-14,"7,73"
10,2024-05-14,"0,33"
11,2024-05-14,"-1,46"
12,2024-05-14,"-3,00"
13,2024-05-14,"-3,72"
14,2024-05-14,"-4,99"
15,2024-05-14,"-3,99"
16,2024-05-14,"-0,92"
17,2024-05-14,"1,49"
18,2024-05-14,"32,68"
19,2024-05-14,"37,62"
20,2024-05-14,"37,72"
21,2024-05-14,"36,33"
22,2024-05-14,"32,42"
23,2024-05-14,"-1,01"
0,2024-05-15,"-0,21"
1,2024-05-15,"-0,16"
2,2024-05-15,"-0,15"
3,2024-05-15,"-0,11"
4,2024-05-15,"-0,05"
5,2024-05-15,"26,88"
6,2024-05-15,"36,20"
7,2024-05-15,"57,89"
8,2024-05-15,"59,96"
9,2024-05-15,"43,52"
10,2024-05-15,"7,06"
11,2024-05-15,"0,22"
12,2024-05-15,"-0,93"
13,2024-05-15,"-1,05"
14,2024-05-15,"-0,95"
15,2024-05-15,"-0,09"
16,2024-05-15,"1,73"
17,2024-05-15,"6,95"
18,2024-05-15,"28,92"
19,2024-05-15,"36,42"
20,2024-05-15,"37,16"
21,2024-05-15,"35,63"
22,2024-05-15,"35,40"
23,2024-05-15,"6,03"
0,2024-05-16,"2,66"
1,2024-05-16,"2,73"
2,2024-05-16,"3,36"
3,2024-05-16,"4,51"
4,2024-05-16,"6,87"
5,2024-05-16,"17,20"
6,2024-05-16,"25,97"
7,2024-05-16,"46,08"
8,2024-05-16,"40,31"
9,2024-05-16,"26,75"
10,2024-05-16,"10,32"
11,2024-05-16,"1,26"
12,2024-05-16,"-0,02"
13,2024-05-16,"-0,71"
14,2024-05-16,"-0,16"
15,2024-05-16,"0,92"
16,2024-05-16,"9,09"
17,2024-05-16,"17,28"
18,2024-05-16,"20,81"
19,2024-05-16,"24,36"
20,2024-05-16,"25,45"
21,2024-05-16,"21,05"
22,2024-05-16,"10,00"
23,2024-05-16,"4,30"
0,2024-05-17,"3,30"
1,2024-05-17,"2,86"
2,2024-05-17,"2,81"
3,2024-05-17,"2,82"
4,2024-05-17,"3,48"
5,2024-05-17,"4,99"
6,2024-05-17,"23,07"
7,2024-05-17,"29,97"
8,2024-05-17,"32,45"
9,2024-05-17,"25,67"
10,2024-05-17,"11,18"
11,2024-05-17,"4,21"
12,2024-05-17,"2,95"
13,2024-05-17,"1,93"
14,2024-05-17,"1,25"
15,2024-05-17,"2,48"
16,2024-05-17,"3,28"
17,2024-05-17,"4,98"
18,2024-05-17,"7,16"
19,2024-05-17,"5,89"
20,2024-05-17,"4,13"
21,2024-05-17,"1,24"
22,2024-05-17,"-0,09"
23,2024-05-17,"-1,60"
0,2024-05-18,"0,00"
1,2024-05-18,"0,00"
2,2024-05-18,"0,19"
3,2024-05-18,"0,51"
4,2024-05-18,"0,98"
5,2024-05-18,"1,42"
6,2024-05-18,"2,47"
7,2024-05-18,"4,95"
8,2024-05-18,"7,97"
9,2024-05-18,"7,43"
10,2024-05-18,"4,95"
11,2024-05-18,"0,71"
12,2024-05-18,"-0,02"
13,2024-05-18,"-1,30"
14,2024-05-18,"-2,79"
15,2024-05-18,"-1,92"
16,2024-05-18,"-0,04"
17,2024-05-18,"3,38"
18,2024-05-18,"22,01"
19,2024-05-18,"102,33"
20,2024-05-18,"111,55"
21,2024-05-18,"59,98"
22,2024-05-18,"4,97"
23,2024-05-18,"3,00"
0,2024-05-19,"2,69"
1,2024-05-19,"2,48"
2,2024-05-19,"2,60"
3,2024-05-19,"2,85"
4,2024-05-19,"2,85"
5,2024-05-19,"2,91"
6,2024-05-19,"3,57"
7,2024-05-19,"3,17"
8,2024-05-19,"5,05"
9,2024-05-19,"2,91"
10,2024-05-19,"-0,03"
11,2024-05-19,"-0,18"
12,2024-05-19,"-2,06"
13,2024-05-19,"-7,41"
14,2024-05-19,"-15,07"
15,2024-05-19,"-10,00"
16,2024-05-19,"-3,79"
17,2024-05-19,"-0,06"
18,2024-05-19,"62,63"
19,2024-05-19,"87,44"
20,2024-05-19,"110,93"
21,2024-05-19,"119,91"
22,2024-05-19,"99,48"
23,2024-05-19,"84,08"
0,2024-05-20,"88,91"
1,2024-05-20,"80,66"
2,2024-05-20,"84,64"
3,2024-05-20,"84,02"
4,2024-05-20,"86,09"
5,2024-05-20,"89,27"
6,2024-05-20,"102,20"
7,2024-05-20,"105,69"
8,2024-05-20,"70,51"
9,2024-05-20,"29,38"
10,2024-05-20,"12,41"
11,2024-05-20,"6,06"
12,2024-05-20,"2,41"
13,2024-05-20,"0,01"
14,2024-05-20,"0,02"
15,2024-05-20,"3,73"
16,2024-05-20,"9,42"
